filename_fastq	filename_fast5	read_id	run_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	pore_type	experiment_id	sample_id
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	51cf3f15-6220-4275-9817-443d1a19afc4	348b2c433e7508a9c227452bb0269a61f4e0eccf	469	1	7.214250	1.044500	0	FALSE	7.219250	0	1.039500	258	3.220983	0.000000	61.174061	3.040816	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	bde93789-5d1d-4b57-8864-08f88e08dd08	348b2c433e7508a9c227452bb0269a61f4e0eccf	409	1	15.393500	1.316500	0	FALSE	15.442500	0	1.267500	168	3.292960	0.000000	63.320522	3.756302	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	abbd6bb8-2109-4a23-b331-926ca605d70d	348b2c433e7508a9c227452bb0269a61f4e0eccf	492	1	14.058500	1.726500	0	FALSE	14.166500	0	1.618500	219	2.683666	0.000000	80.313316	2.504201	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	d5bb7c00-eac8-4882-a4c9-3b5c3a8a251c	348b2c433e7508a9c227452bb0269a61f4e0eccf	313	1	19.770750	1.690250	0	FALSE	19.800750	0	1.660250	254	2.906190	0.000000	101.956772	4.114045	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	abb16cb3-7d52-40a1-8745-f61dbb584476	348b2c433e7508a9c227452bb0269a61f4e0eccf	200	1	14.597500	7.034000	0	FALSE	14.679500	0	6.952000	1691	3.235833	0.000000	126.641045	5.902761	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	4a6034f9-aa25-4da6-8160-cb753305a75a	348b2c433e7508a9c227452bb0269a61f4e0eccf	117	2	34.035500	4.410750	0	FALSE	34.108500	0	4.337750	650	2.603496	0.000000	77.987984	3.756302	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	304a982a-e494-4604-97d8-693864429543	348b2c433e7508a9c227452bb0269a61f4e0eccf	374	2	41.473500	1.157250	0	FALSE	41.499500	0	1.131250	87	5.240688	0.000000	77.451370	9.837934	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	992784a0-a965-4753-b964-ae489205f533	348b2c433e7508a9c227452bb0269a61f4e0eccf	22	2	43.072500	0.664000	0	TRUE	43.142500	0	0.594000	154	7.456179	0.000000	76.914757	7.691476	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	23f41fa1-8ebe-4e35-a304-bebcba2db601	348b2c433e7508a9c227452bb0269a61f4e0eccf	372	2	39.371000	3.721750	0	FALSE	39.429000	0	3.663750	674	3.915052	0.000000	61.352932	5.008403	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	5fe16f16-9ac3-44e8-89f3-ed187b03c6a1	348b2c433e7508a9c227452bb0269a61f4e0eccf	296	2	39.523500	9.183750	0	FALSE	39.611500	0	9.095750	1647	3.572899	0.000000	68.150055	6.260503	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	3ca3d7a2-308a-496b-87f8-cde20084001f	348b2c433e7508a9c227452bb0269a61f4e0eccf	191	3	59.601000	0.833500	0	FALSE	59.604000	0	0.830500	138	4.644730	0.000000	77.272499	4.292917	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	7f44eb3c-d9e8-4eb7-9a9a-9ccd1a07ff5e	348b2c433e7508a9c227452bb0269a61f4e0eccf	509	3	63.183250	1.402750	0	FALSE	63.593250	0	0.992750	177	2.837216	0.000000	85.858330	3.398559	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	21d84ee2-be33-492d-a85d-ff1b8158dc00	348b2c433e7508a9c227452bb0269a61f4e0eccf	162	3	64.463000	1.000500	0	FALSE	64.727000	0	0.736500	148	6.647376	0.000000	79.061218	5.545017	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	b737a81f-9a1f-4a0c-8938-a2b70128edaf	348b2c433e7508a9c227452bb0269a61f4e0eccf	195	3	68.949750	4.534000	0	FALSE	68.977750	0	4.506000	776	3.654555	0.000000	94.086426	8.049219	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	5818e7d4-b4e7-4d31-805a-f54642a75d13	348b2c433e7508a9c227452bb0269a61f4e0eccf	247	4	88.768500	1.198750	0	FALSE	88.775500	0	1.191750	223	4.345275	0.000000	111.973579	27.188471	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	91191aeb-2cbb-4c21-bb44-9f58ddbdd065	348b2c433e7508a9c227452bb0269a61f4e0eccf	102	4	95.913750	0.690000	0	TRUE	96.006750	0	0.597000	167	7.830778	0.000000	77.093628	7.870347	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	510b167a-c7d9-460b-b8ee-daf0426ddde1	348b2c433e7508a9c227452bb0269a61f4e0eccf	229	4	92.429500	3.020250	0	FALSE	92.487500	0	2.962250	609	3.098534	0.000000	81.565414	7.512604	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	3c5d17d9-7114-4231-b8eb-5a1faf0a5d39	348b2c433e7508a9c227452bb0269a61f4e0eccf	379	4	95.846500	0.747000	0	FALSE	95.944500	0	0.649000	154	6.804025	0.000000	76.557014	8.585834	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	f78657d2-fa06-4dde-9638-0aec213f213e	348b2c433e7508a9c227452bb0269a61f4e0eccf	42	4	95.897250	1.693000	0	FALSE	95.914250	0	1.676000	110	3.372150	0.000000	151.504181	16.456181	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	92108ece-6936-4c2d-9256-23003bb4b2c4	348b2c433e7508a9c227452bb0269a61f4e0eccf	141	3	114.660000	1.462750	0	FALSE	114.661000	0	1.461750	333	3.355031	0.000000	64.393753	4.114045	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	952614f2-c37e-416b-9402-c983b2f2b241	348b2c433e7508a9c227452bb0269a61f4e0eccf	490	4	115.555250	1.355000	0	FALSE	115.555250	0	1.355000	177	2.737970	0.000000	77.272499	2.504201	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	a1aae9d8-f13f-40df-b16d-5f205c760869	348b2c433e7508a9c227452bb0269a61f4e0eccf	479	2	115.275500	1.642250	0	FALSE	115.281500	0	1.636250	399	3.098609	0.000000	74.410553	4.292917	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	89ecc45a-44be-4145-93e9-40f6997d4db4	348b2c433e7508a9c227452bb0269a61f4e0eccf	263	3	114.644250	2.283500	0	FALSE	114.644250	0	2.283500	411	3.438812	0.000000	84.785103	8.764705	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	ba908b8e-04d3-4324-aa7f-4805948b2655	348b2c433e7508a9c227452bb0269a61f4e0eccf	336	1	120.913000	2.551250	0	FALSE	120.959000	0	2.505250	347	3.236795	0.000000	59.206474	2.683073	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	2810237a-e595-407e-83e4-8309cdefbff4	348b2c433e7508a9c227452bb0269a61f4e0eccf	372	3	122.399750	1.592000	0	FALSE	122.435750	0	1.556000	203	4.684855	0.000000	67.971184	9.122448	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	411fea53-2006-4577-a423-e8dbca79cfa3	348b2c433e7508a9c227452bb0269a61f4e0eccf	360	1	124.227250	1.295500	0	FALSE	124.259250	0	1.263500	348	3.653573	0.000000	73.695068	8.585834	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	19e11a23-455d-4285-ad26-ac3d4cb00b0e	348b2c433e7508a9c227452bb0269a61f4e0eccf	53	3	123.523000	1.389250	0	FALSE	123.545000	0	1.367250	216	2.899713	0.000000	57.954376	3.935174	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	fe7e95c4-0d6d-49cd-a72c-11893bb5cf0d	348b2c433e7508a9c227452bb0269a61f4e0eccf	428	3	125.188750	0.946000	0	FALSE	125.303750	0	0.831000	145	4.636940	0.000000	76.914757	4.292917	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	f090c279-f9fc-422d-8ee5-9b5d63648e9c	348b2c433e7508a9c227452bb0269a61f4e0eccf	420	3	128.340500	1.623250	0	FALSE	128.340500	0	1.623250	388	2.942116	0.000000	80.134445	6.797118	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	26c5ff63-364c-4b53-870e-cd9d10ffde8a	348b2c433e7508a9c227452bb0269a61f4e0eccf	491	4	131.617000	2.048000	0	FALSE	132.205000	0	1.460000	457	2.866350	0.000000	76.199272	4.471788	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	d02fc0d5-c946-473e-8a3c-a193ccd117b3	348b2c433e7508a9c227452bb0269a61f4e0eccf	335	1	133.638250	1.028500	0	FALSE	133.679250	0	0.987500	200	3.147559	0.000000	76.199272	3.219687	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	d0dfae64-c17b-4662-9490-8fd6fc2cb35f	348b2c433e7508a9c227452bb0269a61f4e0eccf	292	2	135.419250	0.731250	0	FALSE	135.462250	0	0.688250	220	6.670401	0.000000	78.882347	8.585834	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	b00d6215-a3ec-45eb-a38e-e726e00a1723	348b2c433e7508a9c227452bb0269a61f4e0eccf	92	3	120.470500	20.590500	0	FALSE	120.933500	0	20.127500	7528	3.098844	0.000000	76.020401	5.902761	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	dddf7489-5b6e-4205-98d6-92f5b3ea05d0	348b2c433e7508a9c227452bb0269a61f4e0eccf	428	3	141.365500	1.112750	0	FALSE	141.453500	0	1.024750	151	3.809196	0.000000	76.557014	4.292917	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	5019bdf1-bae6-4be0-9e94-697ed3b6564e	348b2c433e7508a9c227452bb0269a61f4e0eccf	323	1	145.337500	2.292750	0	FALSE	145.438500	0	2.191750	382	3.543909	0.000000	81.923157	6.439375	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	e965df65-028d-401c-b37e-69b753db13fc	348b2c433e7508a9c227452bb0269a61f4e0eccf	406	1	149.070000	3.586000	0	FALSE	149.097000	0	3.559000	638	3.868922	0.000000	67.255692	8.943577	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	97639fa3-a45a-4aaa-b78f-1bbf7e29a41d	348b2c433e7508a9c227452bb0269a61f4e0eccf	366	4	153.465750	0.946500	0	TRUE	153.856750	0	0.555500	147	7.521043	0.000000	74.052811	7.333733	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	b0145239-1816-4fa4-b999-a643d463912e	348b2c433e7508a9c227452bb0269a61f4e0eccf	364	1	153.956500	1.131250	0	FALSE	154.080500	0	1.007250	153	5.301803	0.000000	75.841530	5.902761	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	a3c9e258-5ea9-42a1-a7dd-f5ec3e506b44	348b2c433e7508a9c227452bb0269a61f4e0eccf	46	2	154.255000	2.361500	0	FALSE	154.675000	0	1.941500	132	6.167769	0.000000	73.516197	8.049219	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	2d31c9d6-41ac-432d-b99b-2ac045e6257d	348b2c433e7508a9c227452bb0269a61f4e0eccf	143	1	157.822500	0.850750	0	FALSE	157.876500	0	0.796750	123	3.840243	0.000000	76.914757	3.756302	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	cb3ca423-7cb2-4232-85d5-dcf19622d69a	348b2c433e7508a9c227452bb0269a61f4e0eccf	237	1	160.783750	1.542250	0	FALSE	160.955750	0	1.370250	196	4.431144	0.000000	63.499393	14.846335	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	15260bb5-217b-417c-b612-a329ba2cdc17	348b2c433e7508a9c227452bb0269a61f4e0eccf	146	4	163.535250	1.644500	0	FALSE	163.566250	0	1.613500	237	3.291872	0.000000	68.150055	6.439375	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	4694938c-fb54-4773-8a04-a04a7a7c3b1f	348b2c433e7508a9c227452bb0269a61f4e0eccf	236	3	166.745750	1.259000	0	FALSE	166.745750	0	1.259000	85	3.292360	0.000000	93.728683	14.309722	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	ada16034-e77c-4e34-a486-beb7a93f1dff	348b2c433e7508a9c227452bb0269a61f4e0eccf	507	1	167.766500	1.580000	0	FALSE	167.809500	0	1.537000	197	2.550225	0.000000	80.671059	2.504201	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	7bdb94e9-86ca-4993-955d-29ba7473506d	348b2c433e7508a9c227452bb0269a61f4e0eccf	299	2	172.288250	0.777500	0	FALSE	172.427250	0	0.638500	136	6.169873	0.000000	103.387741	8.585834	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	08a81c73-7539-45d7-8188-53f447faac09	348b2c433e7508a9c227452bb0269a61f4e0eccf	115	3	169.804250	2.533750	0	FALSE	169.835250	0	2.502750	156	3.685413	0.000000	66.003593	14.130851	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	90afdbad-01c0-4577-b80f-3e8760f33f9c	348b2c433e7508a9c227452bb0269a61f4e0eccf	154	3	172.992000	0.786000	0	FALSE	173.085000	0	0.693000	151	6.537446	0.000000	78.882347	8.406961	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	fd710fc1-729a-4a2d-b925-7bc1ed3f64f5	348b2c433e7508a9c227452bb0269a61f4e0eccf	456	2	174.673000	1.507250	0	FALSE	174.788000	0	1.392250	351	3.317545	0.000000	58.848732	2.683073	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	f3b263f2-8a20-4eff-ac1d-f0c1dad56e8a	348b2c433e7508a9c227452bb0269a61f4e0eccf	178	3	174.947000	0.970500	0	FALSE	175.152000	0	0.765500	138	6.921453	0.000000	76.914757	6.975989	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	865f608a-a913-4bae-80a8-d529190ec9c3	348b2c433e7508a9c227452bb0269a61f4e0eccf	293	1	186.575000	1.106000	0	FALSE	186.790000	0	0.891000	150	6.772898	0.000000	79.418961	6.260503	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	7db3c9ac-ab69-4a41-ad1e-58c417645103	348b2c433e7508a9c227452bb0269a61f4e0eccf	165	2	189.959000	1.538500	0	FALSE	189.959000	0	1.538500	221	2.964790	0.000000	73.695068	4.292917	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	955a706e-46ae-43aa-aca5-b27d0ff116f5	348b2c433e7508a9c227452bb0269a61f4e0eccf	168	3	184.136750	7.852250	0	FALSE	184.181750	0	7.807250	1843	3.051735	0.000000	73.337326	5.008403	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	aee64b69-bdfc-4dc0-b53b-75e5e1feaf0c	348b2c433e7508a9c227452bb0269a61f4e0eccf	78	1	197.711750	1.254250	0	FALSE	198.086750	0	0.879250	127	3.666939	0.000000	79.418961	3.756302	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	464b46e6-0567-4209-b1cb-376d97cff387	348b2c433e7508a9c227452bb0269a61f4e0eccf	101	4	200.032000	1.688750	0	FALSE	200.124000	0	1.596750	207	4.527141	0.000000	59.385345	8.228090	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	485d910d-26fc-472f-a31e-f373dba6437a	348b2c433e7508a9c227452bb0269a61f4e0eccf	495	1	200.216500	1.922500	0	FALSE	200.280500	0	1.858500	217	2.586473	0.000000	79.240089	2.146458	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	ef71a185-2488-4c06-8a36-9ad00348de97	348b2c433e7508a9c227452bb0269a61f4e0eccf	78	1	206.674000	2.471750	0	FALSE	206.711000	0	2.434750	273	2.417519	0.000000	80.492188	3.219687	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	b546fd4f-615a-45b4-b597-feb0296a49f5	348b2c433e7508a9c227452bb0269a61f4e0eccf	459	2	197.345250	15.803500	0	FALSE	197.345250	0	15.803500	3334	2.729195	0.000000	99.094826	3.935174	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	5baff074-4c1a-4a41-aa27-270ef92a35ce	348b2c433e7508a9c227452bb0269a61f4e0eccf	223	3	214.903000	1.501500	0	FALSE	214.989000	0	1.415500	231	3.648952	0.000000	76.557014	7.154861	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	9a12ab8c-db78-418b-bb78-da485ba5f5af	348b2c433e7508a9c227452bb0269a61f4e0eccf	84	1	216.985500	0.960250	0	FALSE	217.069500	0	0.876250	164	5.682158	0.000000	79.776703	6.439375	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	4b47446d-46c5-451a-b2e7-1320ea2da023	348b2c433e7508a9c227452bb0269a61f4e0eccf	75	1	217.760000	0.806250	0	FALSE	217.924000	0	0.642250	147	5.122878	0.000000	78.703468	7.154861	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	1f3d5a10-8a0d-491f-8ddf-34ca39d63482	348b2c433e7508a9c227452bb0269a61f4e0eccf	293	1	219.474750	1.263750	0	FALSE	219.684750	0	1.053750	172	3.769372	0.000000	79.776703	3.577430	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	7e8d9414-c0bc-4900-ae2b-cec4bbd61abb	348b2c433e7508a9c227452bb0269a61f4e0eccf	195	1	221.157000	0.811500	0	FALSE	221.157000	0	0.811500	243	3.123654	0.000000	123.242485	8.764705	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	c7fd96d4-c176-43bc-b8d4-86b7932cc19e	348b2c433e7508a9c227452bb0269a61f4e0eccf	353	2	220.984250	1.730750	0	FALSE	221.070250	0	1.644750	79	4.792835	0.000000	74.768295	13.773108	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	9d2a3cd9-1990-4d51-8d59-f469f8f069d5	348b2c433e7508a9c227452bb0269a61f4e0eccf	54	1	222.335500	1.633250	0	FALSE	222.562500	0	1.406250	171	3.160088	0.000000	61.174061	6.439375	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	7620a7b1-a888-40b1-8179-56c9e3461fd2	348b2c433e7508a9c227452bb0269a61f4e0eccf	182	1	221.435000	2.297750	0	FALSE	221.735000	0	1.997750	249	3.913028	0.000000	57.238888	10.016806	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	09847ba3-206d-4495-9c1e-cffdd6bb94d6	348b2c433e7508a9c227452bb0269a61f4e0eccf	251	3	224.405250	2.412750	0	FALSE	224.407250	0	2.410750	358	2.670796	0.000000	76.199272	3.577430	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	91c7359f-5552-4458-b8b0-fcdb089d3ffa	348b2c433e7508a9c227452bb0269a61f4e0eccf	308	4	229.325000	0.746750	0	FALSE	229.414000	0	0.657750	140	5.649635	0.000000	76.378143	5.187274	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	3d270a33-fe99-469d-8f02-aeddc70c12d2	348b2c433e7508a9c227452bb0269a61f4e0eccf	376	2	229.179750	1.887500	0	FALSE	229.218750	0	1.848500	208	2.710870	0.000000	81.923157	1.788715	not_set	Cuke_1	1
FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fastq	FAL23961_348b2c433e7508a9c227452bb0269a61f4e0eccf_0.fast5	f8d4683a-aaba-474e-9413-e888969474c8	348b2c433e7508a9c227452bb0269a61f4e0eccf	335	1	229.563000	2.784500	0	FALSE	230.260000	0	2.087500	572	3.020051	0.000000	122.884743	4.471788	not_set	Cuke_1	1
